feat_0,feat_1,feat_2,feat_3,feat_4
0.45766239624690025,0.45766239624690025,0.45766239624690025,0.45766239624690025,0.45766239624690025
0.45005674780967414,0.45005674780967414,0.45005674780967414,0.45005674780967414,0.45005674780967414
0.45005674780967414,0.45005674780967414,0.45005674780967414,0.45005674780967414,0.45005674780967414
0.440478687095116,0.440478687095116,0.440478687095116,0.440478687095116,0.440478687095116
0.45005674780967414,0.45005674780967414,0.45005674780967414,0.45005674780967414,0.45005674780967414
0.45005674780967414,0.45005674780967414,0.45005674780967414,0.45005674780967414,0.45005674780967414
0.45005674780967414,0.45005674780967414,0.45005674780967414,0.45005674780967414,0.45005674780967414
0.45005674780967414,0.45005674780967414,0.45005674780967414,0.45005674780967414,0.45005674780967414
0.45005674780967414,0.45005674780967414,0.45005674780967414,0.45005674780967414,0.45005674780967414
0.45005674780967414,0.45005674780967414,0.45005674780967414,0.45005674780967414,0.45005674780967414
0.45005674780967414,0.45005674780967414,0.45005674780967414,0.45005674780967414,0.45005674780967414
0.45005674780967414,0.45005674780967414,0.45005674780967414,0.45005674780967414,0.45005674780967414
0.45005674780967414,0.45005674780967414,0.45005674780967414,0.45005674780967414,0.45005674780967414
0.45005674780967414,0.45005674780967414,0.45005674780967414,0.45005674780967414,0.45005674780967414
0.45005674780967414,0.45005674780967414,0.45005674780967414,0.45005674780967414,0.45005674780967414
0.45005674780967414,0.45005674780967414,0.45005674780967414,0.45005674780967414,0.45005674780967414
0.45005674780967414,0.45005674780967414,0.45005674780967414,0.45005674780967414,0.45005674780967414
0.45005674780967414,0.45005674780967414,0.45005674780967414,0.45005674780967414,0.45005674780967414
0.45005674780967414,0.45005674780967414,0.45005674780967414,0.45005674780967414,0.45005674780967414
0.45005674780967414,0.45005674780967414,0.45005674780967414,0.45005674780967414,0.45005674780967414
0.454419515818815,0.454419515818815,0.454419515818815,0.454419515818815,0.45239666138873963
-1.0712871287128714,-1.0712871287128714,-1.0712871287128714,-1.0712871287128714,-1.0712871287128714
0.45005674780967414,0.45005674780967414,0.4503291205963524,0.45005674780967414,0.45005674780967414
0.45005674780967414,0.45005674780967414,0.45005674780967414,0.45005674780967414,0.45005674780967414
0.45005674780967414,0.45005674780967414,0.45005674780967414,0.45005674780967414,0.45005674780967414
0.45005674780967414,0.45005674780967414,0.45005674780967414,0.45005674780967414,0.45005674780967414
0.45327613467540107,0.45327613467540107,0.45327613467540107,0.45327613467540107,0.4513208454963402
-1.0435643564356436,-1.0435643564356436,-1.0435643564356436,-1.0435643564356436,-1.0435643564356436
0.4503291205963524,0.4503291205963524,0.4503291205963524,0.4503291205963524,0.45005674780967414
0.45005674780967414,0.45005674780967414,0.45005674780967414,0.45005674780967414,0.45005674780967414
0.45005674780967414,0.45005674780967414,0.45005674780967414,0.45005674780967414,0.45005674780967414
0.45005674780967414,0.45005674780967414,0.45005674780967414,0.45005674780967414,0.45005674780967414
0.45005674780967414,0.45005674780967414,0.45005674780967414,0.45005674780967414,0.45005674780967414
0.44959591413782807,0.44959591413782807,0.44959591413782807,0.4473103831598801,0.44702477104029065
-1.0910891089108912,-1.0910891089108912,-1.0910891089108912,-1.0910891089108912,-1.0910891089108912
0.4557429737190767,0.4534533832096542,0.4557429737190767,0.45011902730127606,0.45010290817386783
